word,meaning,pronunciation,syllables,partOfSpeech,example
deadline,"마감 기한",/ˈdɛdˌlaɪn/,d-eadl-in-e,noun,"'deadline'은 과제나 업무 등을 반드시 끝내야 하는 마지막 날짜나 시간, 즉 '마감 기한'을 의미합니다."
dealership,"대리점",/ˈdiːləʃɪp/,d-eal-ersh-ip,noun,"'dealership'은 특정 회사의 제품(특히 자동차)을 판매할 수 있는 공식적인 허가를 받은 상점, 즉 '대리점'을 의미합니다."
debit,"(계좌의) 인출(액); 차변",/ˈdɛb.ɪt/,d-eb-it,noun,"'debit'는 은행 계좌에서 돈이 빠져나가는 것, 즉 '인출'을 의미합니다. 'debit card'는 '직불 카드'입니다. 회계 용어로는 자산의 증가나 부채의 감소를 기록하는 '차변'을 뜻합니다."
deck,"갑판; 데크",/dɛk/,d-eck,noun,"'deck'은 배의 가장 윗부분에 있는 평평한 바닥인 '갑판'을 의미하며, 주택에 붙어 있는 나무로 만든 야외 바닥인 '데크'를 뜻하기도 합니다."
decorate,"장식하다, 꾸미다",/ˈdɛkəɹeɪt/,d-ec-or-at-e,verb,"'decorate'는 특별한 날이나 행사를 위해 방이나 건물을 더 아름답게 '장식하다' 또는 '꾸미다'라는 의미의 동사입니다."
decoration,"장식",/ˌdɛkəˈɹeɪʃən/,d-ec-or-at-ion,noun,"'decoration'은 장식을 위해 사용하는 물건, 즉 '장식품' 또는 '장식' 그 자체를 의미하는 명사입니다."
dedication,"헌신",/ˌdɛdɪˈkeɪʃən/,d-ed-ic-at-ion,noun,"'dedication'은 어떤 목표나 사람에게 자신의 시간과 노력을 다 바치는 강한 마음, 즉 '헌신'을 의미합니다."
deduct,"(돈·점수 등을) 빼다, 공제하다",/dɪˈdʊkt/,d-ed-uct,verb,"'deduct'는 전체 금액이나 점수에서 일부를 '빼다' 또는 '공제하다'라는 의미의 동사입니다."
deduction,"공제; 추론",/dɪˈdʊkʃən/,d-ed-uct-ion,noun,"'deduction'은 전체에서 일부를 뺀 '공제(액)'라는 의미와, 이미 알려진 사실을 바탕으로 결론을 이끌어내는 '추론'이라는 두 가지 주요 의미를 가집니다."
defect,"결함, 결점",,d-ef-ect,noun,"'defect'는 제품이나 시스템이 완벽하지 못하고 잘못된 부분, 즉 '결함'이나 '결점'을 의미하는 명사입니다."
defective,"결함이 있는",/dɪˈfɛktɪv/,d-ef-ect-iv-e,adjective,"'defective'는 제품 등이 제대로 만들어지지 않아 '결함이 있는' 상태를 묘사하는 형용사입니다."
definite,"확실한, 명확한",/ˈdɛfɪnɪt/,d-ef-in-it-e,adjective,"'definite'는 의심의 여지가 없이 '확실한' 또는 내용이 '명확한' 상태를 나타내는 형용사입니다."
delegate,"대표(자); (권한 등을) 위임하다",,d-el-eg-at-e,noun,"'delegate'는 특정 그룹을 대표하여 회의나 행사에 참석하는 '대표자'를 의미하는 명사와, 자신의 책임이나 권한의 일부를 다른 사람에게 맡기는 '위임하다'라는 의미의 동사로 쓰입니다."
delete,"삭제하다",/diˈliːt/,d-el-et-e,verb,"'delete'는 글자나 파일 등 컴퓨터에 저장된 정보를 지우는 것, 즉 '삭제하다'라는 의미의 동사입니다."
delicate,"섬세한; 연약한",/ˈdɛlɪkət/,d-el-ic-at-e,adjective,"'delicate'는 모양이나 색깔이 '섬세하고 우아한' 상태를, 또는 부서지거나 손상되기 쉬운 '연약한' 상태를 묘사하는 형용사입니다."
delicious,"아주 맛있는",/dɪˈlɪʃəs/,d-el-ic-ious,adjective,"'delicious'는 음식이 '매우 맛있다'는 것을 표현하는 가장 일반적인 형용사입니다."
deluxe,"호화로운, 고급의",/dəˈlʌks/,d-el-ux-e,adjective,"'deluxe'는 일반적인 것보다 더 비싸고 품질이 뛰어난, 즉 '호화로운' 또는 '고급의'라는 의미를 가진 형용사입니다."
demolish,"철거하다, 허물다",/dəˈmɒl.ɪʃ/,d-em-ol-ish,verb,"'demolish'는 낡거나 불필요한 건물을 완전히 부수는 것, 즉 '철거하다' 또는 '허물다'라는 의미의 동사입니다."
dental,"치아의",/ˈdɛntl̩/,d-ent-al,adjective,"'dental'은 사람의 '치아'나 치과 치료와 관련된 것을 나타내는 형용사입니다. (예: dental care - 치아 관리)"
dentist,"치과의사",/ˈdɛntɪst/,d-ent-ist,noun,"'dentist'는 치아와 잇몸의 질병을 예방하고 치료하는 전문 의료인, 즉 '치과의사'를 의미합니다."
depart,"출발하다, 떠나다",/dɪˈpɑːt/,d-ep-art,verb,"'depart'는 특정 장소를 '떠나다' 또는 여행을 '출발하다'라는 의미의 동사입니다. 'leave'와 비슷한 의미지만 더 격식 있는 표현입니다. 비유적으로 기존의 방식이나 정책에서 '벗어나다'라는 의미로도 쓰입니다."
departmental,"부서의",,d-ep-artm-ent-al,adjective,"'departmental'은 회사나 조직 내의 특정 '부서의'라는 의미를 가진 형용사입니다."
departure,"출발",/dɪˈpɑː(ɹ)tjə(ɹ)/,d-ep-art-ur-e,noun,"'departure'는 비행기, 기차 등이 '출발'하는 것을 의미하는 명사입니다. 공항에서 '출국'(Departures)이라는 표지판에서 흔히 볼 수 있으며, 'arrival'(도착)의 반대말입니다."
dependable,"믿을 수 있는, 신뢰할 수 있는",[dɪˈpɛndəbəɫ],d-ep-end-abl-e,adjective,"'dependable'은 약속을 잘 지키고 꾸준하여 '믿을 수 있는' 또는 '신뢰할 수 있는' 사람이나 사물을 묘사하는 형용사입니다."
dependence,"의존, 의지",/dɪˈpɛndəns/,d-ep-end-enc-e,noun,"'dependence'는 다른 사람이나 사물에 기대고 도움을 받는 상태, 즉 '의존' 또는 '의지'를 의미하는 명사입니다."
descriptive,"묘사적인, 서술적인",/dɪˈskɹɪptɪv/,d-escr-ipt-iv-e,adjective,"'descriptive'는 어떤 대상의 모습이나 특징을 말이나 글로 자세하게 '묘사하는' 또는 '서술적인'이라는 의미의 형용사입니다."
designate,"지정하다, 지명하다",/ˈdɛzɪɡ.neɪt/,d-es-ign-at-e,verb,"'designate'는 특정 목적을 위해 장소나 구역을 '지정하다' 또는 특정 직책에 사람을 '지명하다'라는 의미의 동사입니다."
desirable,"바람직한, 가치 있는",/dɪˈzaɪəɹəbəl/,d-es-ir-abl-e,adjective,"'desirable'은 많은 사람들이 갖고 싶어 하거나 그렇다고 생각하는, 즉 '바람직한', '매력적인', '가치 있는'이라는 의미의 형용사입니다."
desktop,"데스크톱 (컴퓨터)",[ˈdɛsk.ˌtɔp],d-eskt-op,noun,"'desktop'은 책상 위에 놓고 사용하는 개인용 컴퓨터인 '데스크톱 컴퓨터'를 의미하며, 노트북(laptop)과 구분됩니다. 컴퓨터 화면의 초기 바탕화면을 뜻하기도 합니다."
desperate,"필사적인; 절망적인",/ˈdɛsp(ə)ɹət/,d-esp-er-at-e,adjective,"'desperate'는 상황이 매우 나빠서 위험을 무릅쓰고 무엇이든 하려는 '필사적인' 상태와, 희망을 거의 잃어버린 '절망적인' 상태를 모두 묘사하는 형용사입니다."
dessert,"디저트, 후식",/dɪˈzɜːt/,d-ess-ert,noun,"'dessert'는 식사를 마친 후 마지막으로 먹는 달콤한 음식, 즉 '디저트'나 '후식'을 의미합니다. '사막'을 뜻하는 'desert'와 철자와 발음이 비슷하여 주의해야 합니다."
destination,"목적지",/dɛstɪˈneɪʃən/,d-est-in-at-ion,noun,"'destination'은 여행이나 이동의 최종 목표가 되는 장소, 즉 '목적지'를 의미합니다."
detach,"떼다, 분리하다",/dəˈtætʃ/,d-et-ach,verb,"'detach'는 어떤 것에 붙어 있는 것을 '떼어내다' 또는 '분리하다'라는 의미의 동사입니다. 'attach'(붙이다)의 반대말입니다."
deteriorate,"악화되다",/dɪˈtɪəɹɪəɹeɪt/,d-et-er-ior-at-e,verb,"'deteriorate'는 상황, 건강, 관계 등이 시간이 지나면서 점점 더 나빠지는 것, 즉 '악화되다'라는 의미의 동사입니다."
devastate,"완전히 파괴하다; 엄청난 충격을 주다",/ˈdɛvəsteɪt/,d-ev-ast-at-e,verb,"'devastate'는 지역이나 건물을 '완전히 파괴하다'는 물리적인 의미와, 누군가에게 엄청난 슬픔이나 '충격을 주다'는 정신적인 의미로 사용됩니다."
developer,"개발자",/dɪˈvɛləpə(ɹ)/,d-ev-el-op-er,noun,"'developer'는 소프트웨어나 앱을 만드는 '소프트웨어 개발자' 또는 토지를 개발하여 건물을 짓는 '부동산 개발업자' 등 무언가를 새롭게 만들어내는 사람이나 회사를 의미합니다."
diagnose,"진단하다",/daɪəɡˈnəʊz/,d-iagn-os-e,verb,"'diagnose'는 의사가 환자의 증상을 보고 질병의 원인이 무엇인지 의학적으로 판단하는 것, 즉 '진단하다'라는 의미의 동사입니다."
diagnostic,"진단의",/daɪəˈɡnɒstɪk/,d-iagn-ost-ic,adjective,"'diagnostic'은 질병이나 문제의 원인을 찾아내는 '진단의'라는 의미를 가진 형용사입니다. (예: diagnostic test - 진단 검사)"
diagram,"도표, 그림",/ˈdaɪ.ə.ɡɹæm/,d-iagr-am,noun,"'diagram'은 정보나 구조를 단순한 선과 도형을 이용해 시각적으로 보여주는 '도표'나 '그림'을 의미합니다."
dial,"다이얼(을 돌리다); 전화를 걸다",/ˈdaɪəɫ/,d-ial,noun,"'dial'은 기계의 눈금을 보여주는 둥근 '계기판'이나 구식 전화기의 '다이얼'을 의미하는 명사이며, 전화번호를 눌러 '전화를 걸다'라는 의미의 동사로도 쓰입니다."
diamond,"다이아몬드; 마름모꼴",/ˈdaɪ(ə)mənd/,d-iam-ond,noun,"'diamond'는 매우 단단하고 값비싼 보석인 '다이아몬드'를 의미하며, 야구장의 '내야'나 네 변의 길이가 같은 사각형 모양인 '마름모꼴'을 뜻하기도 합니다."
dine,"식사를 하다",/daɪn/,d-in-e,verb,"'dine'는 주로 저녁에 격식을 갖추어 '식사를 하다'라는 의미의 동사입니다. 'eat'보다 훨씬 격식 있는 표현입니다."
diner,"식사하는 사람; 작은 식당",/ˈdaɪnə(ɹ)/,d-in-er,noun,"'diner'는 '식사하는 사람'이라는 뜻과 함께, 미국에서 흔히 볼 수 있는 작고 격식 없는 '식당'을 의미하는 말로도 널리 쓰입니다."
diploma,"졸업장, 수료증",/dɪˈpləʊmə/,d-ipl-om-a,noun,"'diploma'는 고등학교나 대학교 등 교육 기관의 전 과정을 마쳤음을 증명하는 공식적인 문서, 즉 '졸업장'이나 '학위 증서'를 의미합니다."
directory,"안내 책자; (컴퓨터) 디렉터리",/daɪˈɹɛktəɹi/,d-ir-ect-or-y,noun,"'directory'는 이름, 주소, 전화번호 등의 목록을 담고 있는 '안내 책자'나 '명부'를 의미하며, 컴퓨터에서 파일을 체계적으로 관리하기 위한 '폴더'와 같은 개념인 '디렉터리'를 뜻하기도 합니다."
disable,"장애를 입히다; (기능을) 비활성화하다",[dɪsˈeɪbəɫ],d-is-abl-e,verb,"'disable'은 사고나 질병이 사람에게 신체적 '장애를 입히다'라는 의미와, 기기나 소프트웨어의 특정 기능을 사용하지 못하도록 '비활성화하다'라는 의미로 사용됩니다. 'enable'(활성화하다)의 반대말입니다."
disagreement,"의견 충돌, 불일치",/dɪsəˈɡɹiːmənt/,d-is-agr-eem-ent,noun,"'disagreement'는 두 명 이상의 사람들이 서로 다른 의견을 가져 다투는 것, 즉 '의견 충돌'이나 '다툼'을 의미합니다."
disappointment,"실망",/dɪsəˈpɔɪntmənt/,d-is-app-ointm-ent,noun,"'disappointment'는 기대했던 일이 이루어지지 않았을 때 느끼는 '실망'이라는 감정 또는 '실망스러운 일' 자체를 의미하는 명사입니다."
discard,"버리다",/ˈdɪskɑːd/,d-isc-ard,verb,"'discard'는 더 이상 필요 없거나 쓸모없는 것을 '버리다'라는 의미의 동사입니다. 'throw away'와 비슷한 의미지만 좀 더 격식 있는 표현입니다."
disconnect,"연결을 끊다",/dɪskəˈnɛkt/,d-isc-onn-ect,verb,"'disconnect'는 전기, 인터넷, 전화 등의 연결을 '끊다'는 의미의 동사입니다. 'connect'(연결하다)의 반대말입니다."
discontinue,"중단하다",/dɪskənˈtɪnju/,d-isc-ont-in-ue,verb,"'discontinue'는 제품 생산이나 서비스 제공을 더 이상 하지 않고 '중단하다'라는 의미의 동사입니다."
discrepancy,"차이, 불일치",/dɪsˈkɹɛpənsi/,d-iscr-ep-anc-y,noun,"'discrepancy'는 서로 같아야 할 두 개의 보고서, 계산, 사실 등에서 발견되는 '차이'나 '불일치'를 의미합니다."
disgust,"혐오감, 역겨움",/dɪsˈɡʌst/,d-isg-ust,noun,"'disgust'는 매우 불쾌하거나 도덕적으로 옳지 않은 것에 대해 느끼는 강한 '혐오감'이나 '역겨움'을 의미하는 명사입니다."
dishwasher,"식기세척기",/ˈdɪʃˌwɒʃə/,d-ishw-ash-er,noun,"'dishwasher'는 접시, 그릇 등 식기를 자동으로 세척해주는 주방 가전제품인 '식기세척기'를 의미합니다."
dislike,"싫어하다",/dɪsˈlaɪk/,d-isl-ik-e,verb,"'dislike'는 어떤 사람이나 사물을 좋아하지 않고 '싫어하다'라는 의미의 동사입니다. 'hate'보다는 강도가 약한 표현입니다."
dispatch,"파견하다, 보내다",/dəˈspætʃ/,d-isp-atch,verb,"'dispatch'는 특정 임무를 위해 사람을 '파견하다' 또는 물건이나 편지를 특정 목적지로 '보내다', '발송하다'라는 의미의 동사입니다."
disposal,"처리, 처분",[dɪsˈpəʊzəɫ],d-isp-os-al,noun,"'disposal'은 쓰레기나 불필요한 물건을 없애는 '처리' 또는 '처분'을 의미합니다. 'at one's disposal'은 '~의 마음대로 사용할 수 있는'이라는 뜻의 중요한 숙어입니다."
dispose,"처리하다, 처분하다",/dɪˈspəʊz/,d-isp-os-e,verb,"'dispose'는 단독으로 쓰이기보다는 주로 'dispose of' 형태로 쓰여, 불필요한 것을 '처리하다' 또는 '없애다'라는 의미를 나타냅니다."
disrupt,"방해하다, 지장을 주다",/dɪsˈɹʌpt/,d-isr-upt,verb,"'disrupt'는 진행 중인 행사, 회의, 교통 흐름 등을 막거나 어지럽혀 '방해하다' 또는 '지장을 주다'라는 의미의 동사입니다."
disruption,"중단, 방해",/dɪsˈɹʌpʃən/,d-isr-upt-ion,noun,"'disruption'은 정상적인 흐름이나 활동이 방해받아 일시적으로 '중단'되는 상황을 의미하는 명사입니다."
dissatisfy,"불만족스럽게 하다",/dɪsˈsætɪsfaɪ/,d-iss-at-isf-y,verb,"'dissatisfy'는 누군가의 기대에 미치지 못하여 '불만족스럽게 하다'라는 의미의 동사입니다. 주로 수동태 'be dissatisfied with' 형태로 '~에 불만이다'라고 쓰입니다."
distract,"(주의를) 산만하게 하다",/dɪsˈtɹækt/,d-istr-act,verb,"'distract'는 소음이나 다른 볼거리 등으로 인해 하던 일에 집중하지 못하게 '주의를 산만하게 하다' 또는 '정신을 흩뜨리다'라는 의미의 동사입니다."
distraction,"주의를 산만하게 하는 것",/dɪsˈtɹækʃən/,d-istr-act-ion,noun,"'distraction'은 공부나 일에 집중하는 것을 방해하는 오락거리나 소음 등, '주의를 산만하게 하는 것'을 의미하는 명사입니다."
distractor,"오답 보기",,d-istr-act-or,noun,"'distractor'는 객관식 문제에서 정답이 아닌 다른 선택지, 즉 '오답 보기' 또는 '오답 선택지'를 의미하는 교육학 용어입니다."
distribution,"분배; 유통",/ˌdɪstɹəˈbjuːʃən/,d-istr-ib-ut-ion,noun,"'distribution'은 여러 사람에게 물건이나 정보를 나누어 주는 '분배'라는 의미와, 상품이 생산자로부터 소비자에게 전달되는 과정인 '유통'이라는 두 가지 주요 의미를 가집니다."
distributor,"유통업체, 배급사",,d-istr-ib-ut-or,noun,"'distributor'는 특정 지역에서 상품을 공급하고 판매하는 회사, 즉 '유통업체'나 영화 등을 배급하는 '배급사'를 의미합니다."
dive,"다이빙하다, 잠수하다",/ˈdaɪv/,d-iv-e,verb,"'dive'는 물속으로 뛰어들거나 '잠수하다'라는 의미의 동사입니다. 비유적으로 주가나 기온 등이 '급락하다'는 의미로도 쓰입니다."
dividend,"배당금",/ˈdɪvɪdɛnd/,d-iv-id-end,noun,"'dividend'는 회사가 주주들에게 이익의 일부를 나누어 주는 '배당금'을 의미하는 경제 용어입니다. 수학에서는 '나누어지는 수'(피제수)를 뜻하기도 합니다."
dock,"부두, 선착장",/dɒk/,d-ock,noun,"'dock'은 배가 정박하여 승객이 타고 내리거나 화물을 싣고 내리는 장소, 즉 '부두'나 '선착장'을 의미합니다. 동사로는 '(배를) 부두에 대다'라는 뜻입니다."
documentary,"다큐멘터리, 기록물",/ˌdɒk.jəˈmɛn.tɹi/,d-oc-um-ent-ar-y,noun,"'documentary'는 실제 사건이나 사실을 바탕으로 만든 영화나 텔레비전 프로그램, 즉 '다큐멘터리'를 의미합니다."
documentation,"(증빙) 서류",/ˌdɒkjʊmənˈteɪʃən/,d-oc-um-ent-at-ion,noun,"'documentation'은 어떤 주장을 증명하거나 과정을 설명하는 데 필요한 공식적인 '서류'나 '기록'을 의미하는 셀 수 없는 명사입니다."
donate,"기부하다",/dəʊˈneɪt/,d-on-at-e,verb,"'donate'는 자선 단체나 공공 기관에 돈이나 물건을 대가 없이 주는 것, 즉 '기부하다'라는 의미의 동사입니다."
donation,"기부(금)",/dəʊˈneɪʃən/,d-on-at-ion,noun,"'donation'은 기부하는 행위 또는 그 '기부금'이나 '기부 물품'을 의미하는 명사입니다."
donut,"도넛",/ˈdoʊnət/,d-on-ut,noun,"'donut' 또는 'doughnut'은 밀가루 반죽을 튀겨 만든 달콤한 빵, 즉 '도넛'을 의미합니다."
doorman,"도어맨, 문지기",,d-oorm-an,noun,"'doorman'은 호텔, 아파트, 고급 상점 등의 입구에서 문을 열어주고 손님을 맞이하는 남자 직원을 의미합니다."
dose,"(약의) 1회 복용량",/dəʊs/,d-os-e,noun,"'dose'는 한 번에 먹거나 투여해야 하는 약의 정해진 양, 즉 '1회 복용량'을 의미합니다."
download,"다운로드(하다)",/ˈdaʊnˌləʊd/,d-ownl-oad,verb,"'download'는 인터넷이나 다른 컴퓨터 시스템에서 자신의 컴퓨터로 파일이나 데이터를 전송받는 것, 즉 '다운로드하다'라는 의미입니다."
downsize,"(규모를) 줄이다",/ˈdaʊnsaɪz/,d-owns-iz-e,verb,"'downsize'는 회사가 인력을 '감축하다' 또는 개인이 더 작은 집으로 이사하는 등 생활 '규모를 줄이다'라는 의미로 사용됩니다."
downstairs,"아래층(에)",/daʊnˈstɛəz/,d-ownst-airs,adverb,"'downstairs'는 건물의 '아래층에' 또는 '아래층으로'라는 의미의 부사이며, '아래층'이라는 명사로도 쓰입니다. 'upstairs'(위층에)의 반대말입니다."
downtown,"시내(에)",,d-ownt-own,adverb,"'downtown'은 도시의 중심 상업 지역, 즉 '시내'를 의미하며, '시내에' 또는 '시내로'라는 부사로도 널리 쓰입니다."
downturn,"(경기) 침체, 하락",,d-ownt-urn,noun,"'downturn'은 경제 활동이나 사업 실적이 나빠지는 시기, 즉 '경기 침체' 또는 '실적 하락'을 의미합니다."
drastically,"급격하게, 과감하게",,dr-ast-ic-all-y,adverb,"'drastically'는 변화의 정도가 매우 크고 빠름을 나타내는 부사로, '급격하게' 또는 '과감하게'라고 해석됩니다."
drawback,"단점, 결점",/ˈdɹɔːˌbæk/,dr-awb-ack,noun,"'drawback'은 어떤 계획이나 제품이 가지고 있는 문제점, 즉 '단점'이나 '결점'을 의미합니다."
drawer,"서랍",/dɹɔː(ɹ)/,dr-aw-er,noun,"'drawer'는 책상이나 옷장 등에 달려 있어 물건을 넣어두기 위해 밀고 당겨서 여닫는 상자, 즉 '서랍'을 의미합니다."
drill,"드릴, 송곳; 훈련",/dɹɪl/,dr-ill,noun,"'drill'은 구멍을 뚫는 전동 공구인 '드릴'을 의미하며, 특정 기술을 익히기 위한 반복적인 '훈련'(fire drill - 소방 훈련)을 뜻하기도 합니다."
drought,"가뭄",/[dɹʌʊt]/,dr-ought,noun,"'drought'는 비가 오랫동안 오지 않아 땅이 마르는 자연재해, 즉 '가뭄'을 의미합니다."
drum,"드럼, 북",/ˈdɹʌm/,dr-um,noun,"'drum'은 손이나 채로 쳐서 소리를 내는 타악기인 '드럼' 또는 '북'을 의미합니다."
dull,"지루한; 무딘",/dəl/,d-ull,adjective,"'dull'은 흥미롭지 않고 '지루한' 상태를 묘사하며, 칼날 등이 날카롭지 않고 '무딘' 상태를 나타내기도 합니다."
duplicate,"복사본; 복사하다",/ˈdjuː.plɪ.kət/,d-upl-ic-at-e,noun,"'duplicate'는 원본과 똑같이 만든 '사본'이나 '복사본'을 의미하는 명사와, 똑같은 것을 '복사하다', '되풀이하다'라는 의미의 동사로 쓰입니다."
durable,"내구성이 좋은, 튼튼한",/ˈd(j)ʊəɹəbəl/,d-ur-abl-e,adjective,"'durable'은 오랫동안 사용해도 쉽게 닳거나 망가지지 않는, 즉 '내구성이 좋은' 또는 '튼튼한' 제품의 특성을 묘사하는 형용사입니다."
duration,"(지속) 기간",/djʊˈɹeɪʃn̩/,d-ur-at-ion,noun,"'duration'은 어떤 일이 시작되어 끝날 때까지 걸리는 시간의 길이, 즉 '지속 기간'을 의미합니다."
dynamic,"역동적인",/daɪˈnæ.mɪk/,d-yn-am-ic,adjective,"'dynamic'은 끊임없이 변화하고 에너지가 넘치는, 즉 '역동적인' 상태를 묘사하는 형용사입니다."
eager,"열망하는, 간절히 바라는",/ˈiːɡə/,eag-er,adjective,"'eager'는 어떤 것을 매우 하고 싶어 하거나 갖고 싶어 하는 강한 마음, 즉 '열렬한' 또는 '간절히 바라는' 상태를 나타냅니다. 'be eager to' 형태로 '~하기를 열망하다'라고 쓰입니다."
earthquake,"지진",/ˈɜːθkweɪk/,earthq-uak-e,noun,"'earthquake'는 땅이 흔들리는 자연 현상, 즉 '지진'을 의미합니다."
e-book,"전자책",,e--book,noun,"'e-book'은 'electronic book'의 줄임말로, 컴퓨터나 스마트폰, 전용 단말기 등 디지털 기기로 읽을 수 있는 '전자책'을 의미합니다."
economical,"경제적인, 절약하는",/ˌɛkəˈnɒmɪkəl/,ec-on-om-ic-al,adjective,"'economical'은 돈, 시간, 자원 등을 낭비하지 않고 효율적으로 사용하는, 즉 '경제적인' 또는 '절약하는' 태도나 방법을 묘사하는 형용사입니다."
economically,"경제적으로",,ec-on-om-ic-all-y,adverb,"'economically'는 '경제적인 면에서' 또는 '절약하여'라는 두 가지 의미를 가진 부사입니다."
economist,"경제학자",/iːˈkɒn.ə.mɪst/,ec-on-om-ist,noun,"'economist'는 경제 현상을 연구하는 학자, 즉 '경제학자'를 의미합니다."
economize,"절약하다, 아껴 쓰다",,ec-on-om-iz-e,verb,"'economize'는 돈, 시간, 자원 등을 낭비하지 않고 아껴서 쓰는 것, 즉 '절약하다'라는 의미의 동사입니다."
editorial,"사설",/ˌɛdɪˈtɔːɹɪəl/,ed-it-or-ial,noun,"'editorial'은 신문이나 잡지에서 특정 사안에 대해 편집진의 공식적인 의견을 밝히는 글, 즉 '사설'을 의미합니다."
effectiveness,"효과성, 유효성",,eff-ect-iv-en-ess,noun,"'effectiveness'는 어떤 행동이나 조치가 원하는 결과를 만들어내는 정도, 즉 '효과성' 또는 '유효성'을 의미하는 명사입니다."
efficiently,"효율적으로",,eff-ic-ientl-y,adverb,"'efficiently'는 시간, 돈, 노력을 낭비하지 않고 최소한의 자원으로 최대의 결과를 내는 방식으로, 즉 '효율적으로'라는 의미의 부사입니다."
electrical,"전기의",/ɪˈlɛktɹɪkəl/,el-ectr-ic-al,adjective,"'electrical'은 전기를 사용하거나 전기를 생산하고 전달하는 것과 관련된, 즉 '전기의'라는 의미를 가진 형용사입니다. (예: electrical engineering - 전기 공학)"
electrician,"전기 기술자",,el-ectr-ic-ian,noun,"'electrician'은 건물에 전기 배선을 설치하거나 전기 장비를 수리하는 전문 기술자, 즉 '전기 기사'를 의미합니다."
electronically,"전자적으로, 온라인으로",/ɪˌlɛkˈtɹɒn.ɪk.li/,el-ectr-on-ic-all-y,adverb,"'electronically'는 컴퓨터나 인터넷과 같은 전자 장치를 이용하여, 즉 '전자적으로' 또는 '온라인으로'라는 의미의 부사입니다."
elegant,"우아한, 고상한",/ˈɛl.ə.ɡənt/,el-eg-ant,adjective,"'elegant'는 디자인, 옷차림, 행동 등이 세련되고 품위 있는, 즉 '우아한' 또는 '고상한' 상태를 묘사하는 형용사입니다."
elephant,"코끼리",/ˈɛləfənt/,el-eph-ant,noun,"'elephant'는 긴 코와 큰 귀, 상아를 가진 육지에서 가장 큰 포유동물, 즉 '코끼리'를 의미합니다."
elevate,"(들어) 올리다; 승격시키다",/ˈɛləveɪt/,el-ev-at-e,verb,"'elevate'는 물리적으로 어떤 것을 더 높은 곳으로 '들어 올리다'라는 의미와, 지위나 수준을 '높이다', '승격시키다'라는 추상적인 의미로 사용됩니다."
elevator,"엘리베이터, 승강기",/ˈɛl.ə.veɪ.tɚ/,el-ev-at-or,noun,"'elevator'는 사람이나 물건을 건물 위아래 층으로 이동시키는 장치, 즉 '엘리베이터'나 '승강기'를 의미합니다. 영국에서는 'lift'라는 단어를 더 흔하게 사용합니다."
eligible,"자격이 있는",/ˈɛlɪdʒəb(ə)l/,el-ig-ibl-e,adjective,"'eligible'은 특정 조건을 충족하여 어떤 직책을 맡거나 혜택을 받을 '자격이 있는' 상태를 나타내는 형용사입니다. 'be eligible for ~' 또는 'be eligible to do ~' 형태로 자주 쓰입니다."
embassy,"대사관",/ˈɛmbəsi/,emb-ass-y,noun,"'embassy'는 다른 나라에 자국을 대표하여 파견된 대사와 외교관들이 근무하는 공관, 즉 '대사관'을 의미합니다."
embed,"(단단히) 박다, 끼워 넣다",/əmˈbɛd/,emb-ed,verb,"'embed'는 어떤 물체를 다른 물체 속에 단단히 '박아 넣다'는 물리적인 의미와, 기자나 군인 등을 다른 조직에 '파견하다' 또는 웹사이트에 동영상 등을 '끼워 넣다'는 의미로도 사용됩니다."
enclose,"동봉하다; 둘러싸다",/ənˈkloʊz/,encl-os-e,verb,"'enclose'는 편지 봉투 안에 서류나 사진 등을 함께 '넣다', '동봉하다'라는 의미와, 담이나 울타리로 특정 장소를 '둘러싸다'는 두 가지 주요 의미를 가집니다."
energetic,"활동적인, 활기 넘치는",/ˌɛnəˈdʒɛtɪk/,en-erg-et-ic,adjective,"'energetic'은 많은 에너지를 가지고 있어 매우 '활동적인' 또는 '활기 넘치는' 사람이나 상태를 묘사하는 형용사입니다."
engagement,"약속; 약혼; 교전",/ɪnˈɡeɪd͡ʒ.mənt/,eng-ag-em-ent,noun,"'engagement'는 공식적인 '약속'이나 업무 약속을 의미하며, 결혼하기로 한 '약혼', 그리고 군대 간의 '교전'이라는 다양한 의미를 가집니다."
enjoyable,"즐거운",/ɛnˈdʒɔɪ.jə.bəl/,enj-oyabl-e,adjective,"'enjoyable'은 기쁨과 즐거움을 주는, 즉 '즐거운' 경험이나 활동을 묘사하는 형용사입니다."
enroll,"등록하다, 입학하다",/ɪnˈɹəʊl/,enr-oll,verb,"'enroll'은 학교, 강좌, 프로그램 등에 공식적으로 이름을 올려 '등록하다' 또는 '입학하다'라는 의미의 동사입니다. 주로 'enroll in ~' 형태로 '~에 등록하다'라고 쓰입니다."
enrollment,"등록, 입학",,enr-ollm-ent,noun,"'enrollment'는 학교나 강좌에 등록하는 절차나 행위, 또는 등록한 학생 수를 의미하는 명사입니다."
enthusiasm,"열정, 열의",/-θuː-/,enth-us-iasm,noun,"'enthusiasm'은 어떤 일에 대한 강한 흥미와 열렬한 마음, 즉 '열정' 또는 '열의'를 의미하는 명사입니다."
enthusiast,"열광적인 팬, 애호가",,enth-us-iast,noun,"'enthusiast'는 특정 분야나 활동에 대해 매우 큰 열정을 가진 사람, 즉 '열광적인 팬'이나 '애호가'를 의미합니다."
